"","Indicator","SeriesCode","GeoAreaCode","GeoAreaName","TimePeriod","Value","Time_Detail","Source","FootNote","Nature","Units","Age","Location","Nature.1","Reporting.Type","Sex","Type.of.product","Units.1","NUM_id","ISO3CD","ISO2CD","ref.name"
"816","13.1.1","VC_DSR_DAFF",788,"Tunisia",2010,"1","2010","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",226,"TUN","TN","Tunisia"
"817","13.1.1","VC_DSR_DAFF",788,"Tunisia",2011,"37","2011","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",226,"TUN","TN","Tunisia"
"818","13.1.1","VC_DSR_DAFF",788,"Tunisia",2012,"40","2012","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",226,"TUN","TN","Tunisia"
"819","13.1.1","VC_DSR_DAFF",788,"Tunisia",2013,"9","2013","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",226,"TUN","TN","Tunisia"
"820","13.1.1","VC_DSR_DAFF",788,"Tunisia",2018,"151","2018","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",226,"TUN","TN","Tunisia"
"821","13.1.1","VC_DSR_DAFF",792,"Turkey",2006,"12","2006","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",227,"TUR","TR","Turkey"
"822","13.1.1","VC_DSR_DAFF",792,"Turkey",2007,"73","2007","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",227,"TUR","TR","Turkey"
"823","13.1.1","VC_DSR_DAFF",792,"Turkey",2008,"2","2008","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",227,"TUR","TR","Turkey"
"824","13.1.1","VC_DSR_DAFF",792,"Turkey",2009,"4","2009","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",227,"TUR","TR","Turkey"
"825","13.1.1","VC_DSR_DAFF",792,"Turkey",2010,"159","2010","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",227,"TUR","TR","Turkey"
"826","13.1.1","VC_DSR_DAFF",792,"Turkey",2011,"95","2011","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",227,"TUR","TR","Turkey"
"827","13.1.1","VC_DSR_DAFF",792,"Turkey",2012,"3","2012","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",227,"TUR","TR","Turkey"
"828","13.1.1","VC_DSR_DAFF",792,"Turkey",2013,"1","2013","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",227,"TUR","TR","Turkey"
"829","13.1.1","VC_DSR_DAFF",792,"Turkey",2014,"1","2014","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",227,"TUR","TR","Turkey"
"830","13.1.1","VC_DSR_DAFF",800,"Uganda",2005,"47","2005","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",231,"UGA","UG","Uganda"
"831","13.1.1","VC_DSR_DAFF",800,"Uganda",2006,"19","2006","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",231,"UGA","UG","Uganda"
"832","13.1.1","VC_DSR_DAFF",800,"Uganda",2007,"215","2007","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",231,"UGA","UG","Uganda"
"833","13.1.1","VC_DSR_DAFF",800,"Uganda",2008,"46","2008","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",231,"UGA","UG","Uganda"
"834","13.1.1","VC_DSR_DAFF",800,"Uganda",2009,"19","2009","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",231,"UGA","UG","Uganda"
"835","13.1.1","VC_DSR_DAFF",800,"Uganda",2010,"136","2010","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",231,"UGA","UG","Uganda"
"836","13.1.1","VC_DSR_DAFF",800,"Uganda",2011,"169","2011","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",231,"UGA","UG","Uganda"
"837","13.1.1","VC_DSR_DAFF",800,"Uganda",2012,"141","2012","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",231,"UGA","UG","Uganda"
"838","13.1.1","VC_DSR_DAFF",800,"Uganda",2013,"99","2013","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",231,"UGA","UG","Uganda"
"839","13.1.1","VC_DSR_DAFF",800,"Uganda",2014,"89","2014","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",231,"UGA","UG","Uganda"
"840","13.1.1","VC_DSR_DAFF",800,"Uganda",2015,"106","2015","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",231,"UGA","UG","Uganda"
"841","13.1.1","VC_DSR_DAFF",800,"Uganda",2016,"94","2016","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",231,"UGA","UG","Uganda"
"842","13.1.1","VC_DSR_DAFF",800,"Uganda",2017,"355","2017","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",231,"UGA","UG","Uganda"
"843","13.1.1","VC_DSR_DAFF",800,"Uganda",2018,"118","2018","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",231,"UGA","UG","Uganda"
"844","13.1.1","VC_DSR_DAFF",804,"Ukraine",2005,"0","2005","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",232,"UKR","UA","Ukraine"
"845","13.1.1","VC_DSR_DAFF",804,"Ukraine",2006,"0","2006","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",232,"UKR","UA","Ukraine"
"846","13.1.1","VC_DSR_DAFF",804,"Ukraine",2007,"4","2007","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",232,"UKR","UA","Ukraine"
"847","13.1.1","VC_DSR_DAFF",804,"Ukraine",2008,"75","2008","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",232,"UKR","UA","Ukraine"
"848","13.1.1","VC_DSR_DAFF",804,"Ukraine",2009,"17","2009","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",232,"UKR","UA","Ukraine"
"849","13.1.1","VC_DSR_DAFF",804,"Ukraine",2010,"3","2010","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",232,"UKR","UA","Ukraine"
"850","13.1.1","VC_DSR_DAFF",804,"Ukraine",2011,"0","2011","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",232,"UKR","UA","Ukraine"
"851","13.1.1","VC_DSR_DAFF",804,"Ukraine",2012,"0","2012","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",232,"UKR","UA","Ukraine"
"852","13.1.1","VC_DSR_DAFF",804,"Ukraine",2013,"5","2013","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",232,"UKR","UA","Ukraine"
"853","13.1.1","VC_DSR_DAFF",804,"Ukraine",2014,"17","2014","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",232,"UKR","UA","Ukraine"
"854","13.1.1","VC_DSR_DAFF",804,"Ukraine",2015,"19","2015","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",232,"UKR","UA","Ukraine"
"855","13.1.1","VC_DSR_DAFF",804,"Ukraine",2016,"159","2016","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",232,"UKR","UA","Ukraine"
"856","13.1.1","VC_DSR_DAFF",804,"Ukraine",2017,"73","2017","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",232,"UKR","UA","Ukraine"
"857","13.1.1","VC_DSR_DAFF",804,"Ukraine",2018,"9","2018","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",232,"UKR","UA","Ukraine"
"858","13.1.1","VC_DSR_DAFF",818,"Egypt",2005,"0","2005","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",67,"EGY","EG","Egypt"
"859","13.1.1","VC_DSR_DAFF",818,"Egypt",2008,"0","2008","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",67,"EGY","EG","Egypt"
"860","13.1.1","VC_DSR_DAFF",818,"Egypt",2009,"0","2009","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",67,"EGY","EG","Egypt"
"861","13.1.1","VC_DSR_DAFF",818,"Egypt",2016,"18","2016","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",67,"EGY","EG","Egypt"
"862","13.1.1","VC_DSR_DAFF",818,"Egypt",2017,"21","2017","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",67,"EGY","EG","Egypt"
"863","13.1.1","VC_DSR_DAFF",834,"United Republic of Tanzania",2005,"5","2005","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",230,"TZA","TZ","United Republic of Tanzania"
"864","13.1.1","VC_DSR_DAFF",834,"United Republic of Tanzania",2007,"0","2007","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",230,"TZA","TZ","United Republic of Tanzania"
"865","13.1.1","VC_DSR_DAFF",834,"United Republic of Tanzania",2008,"0","2008","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",230,"TZA","TZ","United Republic of Tanzania"
"866","13.1.1","VC_DSR_DAFF",834,"United Republic of Tanzania",2009,"139","2009","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",230,"TZA","TZ","United Republic of Tanzania"
"867","13.1.1","VC_DSR_DAFF",834,"United Republic of Tanzania",2010,"0","2010","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",230,"TZA","TZ","United Republic of Tanzania"
"868","13.1.1","VC_DSR_DAFF",834,"United Republic of Tanzania",2011,"25","2011","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",230,"TZA","TZ","United Republic of Tanzania"
"869","13.1.1","VC_DSR_DAFF",834,"United Republic of Tanzania",2012,"0","2012","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",230,"TZA","TZ","United Republic of Tanzania"
"870","13.1.1","VC_DSR_DAFF",834,"United Republic of Tanzania",2013,"3","2013","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",230,"TZA","TZ","United Republic of Tanzania"
"871","13.1.1","VC_DSR_DAFF",834,"United Republic of Tanzania",2014,"1","2014","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",230,"TZA","TZ","United Republic of Tanzania"
"872","13.1.1","VC_DSR_DAFF",834,"United Republic of Tanzania",2015,"270","2015","United Nations Office for Disaster Risk Reduction (2019)","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”. The nature of this data is a combination of C (Country) and E (Estimated).",NA,"PER_100000_POP","","",NA,"G","","","PER_100000_POP",230,"TZA","TZ","United Republic of Tanzania"
